prog_id,event_id,prog_name,is_race,prog_date,prog_gender,results,team,race_title,race_venue,race_country,cat_id,cat_name
5318,5227,U23 Men,True,2009-08-28,male,True,False,2009 Incheon ASTC Triathlon Asian Championships,Incheon,Republic of korea,[340],['Continental Championships']
5320,5227,Junior Men,True,2009-08-28,male,True,False,2009 Incheon ASTC Triathlon Asian Championships,Incheon,Republic of korea,[340],['Continental Championships']
4811,5210,Elite Men,True,2009-08-30,male,True,False,2009 Kedzierzyn Kozle ITU Triathlon Premium European Cup,Kedzierzyn kozle,Poland,[341],['Continental Cup']
5336,31283,Elite Men,True,2009-08-30,male,True,False,2009 Vila Velha PATCO Sprint Triathlon South American Championship,Vila velha,Brazil,[347],['Regional Championships']
5338,31283,U23 Men,True,2009-08-30,male,True,False,2009 Vila Velha PATCO Sprint Triathlon South American Championship,Vila velha,Brazil,[347],['Regional Championships']
5340,31283,Junior Men,True,2009-08-30,male,True,False,2009 Vila Velha PATCO Sprint Triathlon South American Championship,Vila velha,Brazil,[347],['Regional Championships']
4812,5211,Junior Men,True,2009-09-05,male,True,False,2009 Bled ETU Triathlon Junior European Cup,Bled,Slovenia,[342],['Continental Junior Cup']
4819,5105,Elite Men,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU World Championship Grand Final Gold Coast,Gold coast,Australia,"[348, 351]","['World Championships', 'World Championship Series']"
4815,5105,U23 Men,True,2009-09-11,male,True,False,2009 Dextro Energy Triathlon - ITU World Championship Grand Final Gold Coast,Gold coast,Australia,"[348, 351]","['World Championships', 'World Championship Series']"
4816,5105,Junior Men,True,2009-09-13,male,True,False,2009 Dextro Energy Triathlon - ITU World Championship Grand Final Gold Coast,Gold coast,Australia,"[348, 351]","['World Championships', 'World Championship Series']"
4870,184674,20-24 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4868,184674,25-29 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4866,184674,30-34 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4864,184674,35-39 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4862,184674,40-44 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4860,184674,45-49 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4858,184674,50-54 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4856,184674,55-59 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4854,184674,60-64 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4852,184674,65-69 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4850,184674,70-74 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4848,184674,75-79 Male AG,True,2009-09-12,male,True,False,2009 Dextro Energy Triathlon - ITU Age-Group World Championships Gold Coast,Gold coast,Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
5092,5256,Elite Men,True,2009-09-25,male,True,False,2009 Guatape ITU Triathlon Pan-American Cup,Guatape,Colombia,[341],['Continental Cup']
5198,5187,Elite Men,True,2009-10-11,male,True,False,2009 Palembang ITU Triathlon Asian Cup,Palembang – south sumatra,Indonesia,[341],['Continental Cup']
4908,5228,Elite Men,True,2009-10-17,male,True,False,2009 Hong Kong ITU Triathlon Premium Asian Cup,Disneyland resort area,"Hong kong, china",[341],['Continental Cup']
4939,5208,Elite Men,True,2009-10-25,male,True,False,2009 Alanya ITU Triathlon Premium European Cup,Alanya,Türkiye,[341],['Continental Cup']
4529,5196,Elite Men,True,2009-11-08,male,True,False,2009 Huatulco ITU Triathlon World Cup,Huatulco,Mexico,[349],['World Cup']
5060,5250,Elite Men,True,2009-11-15,male,True,False,2009 Pretoria ITU Triathlon African Cup,Pretoria,South africa,[341],['Continental Cup']
5370,33811,Elite Men,True,2009-11-15,male,True,False,2009 Balneario Camboriu ITU Triathlon Pan-American Cup,Camboriu,Brazil,[341],['Continental Cup']
4941,5209,Elite Men,True,2009-11-21,male,True,False,2009 Eilat ITU Triathlon Premium European Cup,Eilat ,Israel,[341],['Continental Cup']
5056,5251,Elite Men,True,2009-11-22,male,True,False,2009 Mombasa ITU Triathlon African Cup,Mombasa ,Kenya,[341],['Continental Cup']
5058,5249,Elite Men,True,2009-12-19,male,True,False,2009 Le Morne ITU Triathlon African Cup,Le morne - mauritius,Mauritius,[341],['Continental Cup']
5452,33814,Elite Men,True,2010-01-10,male,True,False,2010 Vina del Mar ITU Triathlon Pan-American Cup,Viña del mar,Chile,[341],['Continental Cup']
5454,30913,Elite Men,True,2010-01-17,male,True,False,2010 La Paz ITU Triathlon Pan-American Cup,La paz,Argentina,[341],['Continental Cup']
5475,35561,Elite Men,True,2010-02-06,male,True,False,2010 Salinas ITU Triathlon Pan-American Cup,"Salinas, ecuador",Ecuador,[341],['Continental Cup']
5492,35606,U23 Men,True,2010-03-13,male,True,False,2010 Wellington OTU Triathlon Oceania Championships,Wellington,New zealand,[340],['Continental Championships']
5494,35606,Junior Men,True,2010-03-13,male,True,False,2010 Wellington OTU Triathlon Oceania Championships,Wellington,New zealand,[340],['Continental Championships']
5496,35606,Elite Men,True,2010-03-13,male,True,False,2010 Wellington OTU Triathlon Oceania Championships,Wellington,New zealand,[340],['Continental Championships']
5537,35563,Elite Men,True,2010-03-20,male,True,False,2010 Mazatlan ITU Triathlon Pan-American Cup,Mazatlan,Mexico,[341],['Continental Cup']
5539,35564,Elite Men,True,2010-03-26,male,True,False,2010 Guatape South American Games,Guatape,Colombia,[346],['Recognised Games']
6007,35896,Elite Men,True,2010-03-28,male,True,False,2010 Mekong River ITU Triathlon Asian Cup,"Mekong river, nongkhai province",Thailand,[341],['Continental Cup']
5456,34494,Elite Men,True,2010-03-27,male,True,False,2010 Mooloolaba ITU Triathlon World Cup,Mooloolaba,Australia,[349],['World Cup']
5541,35565,Elite Men,True,2010-04-04,male,True,False,2010 Lima ITU Triathlon Pan-American Cup and South American Championships,Lima,Peru,"[341, 347]","['Continental Cup', 'Regional Championships']"
6009,35897,Elite Men,True,2010-04-11,male,True,False,2010 Singapore ITU Triathlon Premium Asian Cup,Singapore,Singapore,[341],['Continental Cup']
5543,34488,Elite Men,True,2010-04-11,male,True,False,2010 Dextro Energy Triathlon - ITU World Championship Series Sydney,Sydney,Australia,[351],['World Championship Series']
5545,35584,Elite Men,True,2010-04-11,male,True,False,2010 Quarteira ITU Triathlon European Cup,Quarteira,Portugal,[341],['Continental Cup']
5549,35585,Elite Men,True,2010-04-18,male,True,False,2010  Antalya ITU Triathlon European Cup,Antalya,Türkiye,[341],['Continental Cup']
5547,34495,Elite Men,True,2010-04-18,male,True,False,2010 Monterrey ITU Triathlon World Cup,Monterrey,Mexico,[349],['World Cup']
5551,34496,Elite Men,True,2010-04-25,male,True,False,2010 Ishigaki ITU Triathlon World Cup,Ishigaki,Japan,[349],['World Cup']
6012,35898,Elite Men,True,2010-05-02,male,True,False,2010 Subic Bay ITU Triathlon Asian Cup,Subic bay,Philippines,[341],['Continental Cup']
6072,36207,U23 Men,True,2010-05-02,male,True,False,2010 Subic Bay ASTC Triathlon U23 and Junior Asian Championships,Subic bay,Philippines,[340],['Continental Championships']
6074,36207,Junior Men,True,2010-05-01,male,True,False,2010 Subic Bay ASTC Triathlon U23 and Junior Asian Championships,Subic bay,Philippines,[340],['Continental Championships']
5590,34489,Elite Men,True,2010-05-08,male,True,False,2010 Dextro Energy Triathlon - ITU World Championship Series Seoul,Seoul,Republic of korea,[351],['World Championship Series']
6129,36333,U23 Men,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6131,36333,Junior Men,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6133,36333,Elite Men,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6134,36333,60-64 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6135,36333,55-59 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6136,36333,50-54 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6137,36333,45-49 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6138,36333,40-44 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6140,36333,35-39 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6142,36333,30-34 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6143,36333,25-29 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6145,36333,20-24 Male AG,True,2010-05-09,male,True,False,2010 Durban ATU Triathlon African Championships,Durban,South africa,[340],['Continental Championships']
6016,35900,Elite Men,True,2010-05-15,male,True,False,2010 Fuzhou ITU Triathlon Premium Asian Cup,"Fuzhou, fujian",China,[341],['Continental Cup']
5594,35586,Elite Men,True,2010-05-22,male,True,False,2010 Senec ITU Triathlon  European Cup,Senec,Slovakia,[341],['Continental Cup']
6121,36238,Elite Men,True,2010-05-22,male,True,False,2010 Ixtapa ITU Triathlon Pan-American Cup,Ixtapa,Mexico,[341],['Continental Cup']
6125,36260,Junior Men,True,2010-05-22,male,True,False,2010 Ixtapa PATCO Triathlon Junior Pan-American Championships,Ixtapa,Mexico,[340],['Continental Championships']
5596,35587,Elite Men,True,2010-05-23,male,True,False,2010 Strathclyde ITU Triathlon European Cup,Strathclyde,Great britain,[341],['Continental Cup']
5598,35215,Elite Men,True,2010-05-30,male,True,False,2010 Valencia FISU World University Triathlon Championships,Valencia,Spain,[345],['Recognised Event']
6014,35899,Elite Men,True,2010-05-30,male,True,False,2010 Amakusa ITU Triathlon Asian Cup,Amakusa,Japan,[341],['Continental Cup']
6246,36926,Elite Men,True,2010-05-30,male,True,False,2010 Larache ITU Sprint Triathlon African Cup,Larache,Morocco,[341],['Continental Cup']
5612,34490,Elite Men,True,2010-06-06,male,True,False,2010 Dextro Energy Triathlon - ITU World Championship Series Madrid,Madrid,Spain,[351],['World Championship Series']
6152,36351,Elite Men,True,2010-06-05,male,True,False,2010 Hangzhou ITU Triathlon Premium Asian Cup,"Hangzhou, zhejiang",China,[341],['Continental Cup']
5614,34502,Elite Men,True,2010-06-13,male,True,False,2010 Hy-Vee ITU Triathlon Elite Cup,Des moines,United states,[349],['World Cup']
5616,35579,Elite Men,True,2010-06-12,male,True,False,2010 Pontevedra ITU Triathlon Premium European Cup,Pontevedra,Spain,[341],['Continental Cup']
6258,36158,Junior Men,True,2010-06-12,male,True,False,2010 Vienna ETU Triathlon Junior European Cup,Vienna,Austria,[342],['Continental Junior Cup']
5651,35566,Elite Men,True,2010-06-26,male,True,False,2010 Coteau-du-Lac ITU Triathlon Pan-American Cup,Coteau-du-lac,Canada,[341],['Continental Cup']
5680,35580,Elite Men,True,2010-06-27,male,True,False,2010 Brasschaat ITU Triathlon Premium European Cup,Brasschaat,Belgium,[341],['Continental Cup']
6018,35902,Elite Men,True,2010-06-27,male,True,False,2010 Burabay ITU Triathlon Premium Asian Cup,Burabay,Kazakhstan,[341],['Continental Cup']
5707,35578,Junior Men,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5709,35578,Elite Men,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5713,35578,70-74 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5715,35578,65-69 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5717,35578,60-64 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5719,35578,55-59 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5721,35578,50-54 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5723,35578,45-49 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5725,35578,40-44 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5727,35578,35-39 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5729,35578,30-34 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5731,35578,25-29 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
5733,35578,20-24 Male AG,True,2010-07-04,male,True,False,2010 Athlone ETU Triathlon European Championships,Athlone,Ireland,[340],['Continental Championships']
6020,35903,Elite Men,True,2010-07-03,male,True,False,2010 Beijing ITU Triathlon Premium Asian Cup,"Changping, beijing",China,[341],['Continental Cup']
6024,35904,Elite Men,True,2010-07-04,male,True,False,2010 Sendai Bay ITU Triathlon Asian Cup,Sendai vay,Japan,[341],['Continental Cup']
5682,34497,Elite Men,True,2010-07-10,male,True,False,2010 Holten ITU Triathlon World Cup,Holten,Netherlands,[349],['World Cup']
5684,35567,Elite Men,True,2010-07-10,male,True,False,2010 San Francisco ITU Triathlon Pan-American Cup,San francisco,United states,[341],['Continental Cup']
5686,35591,Junior Men,True,2010-07-11,male,True,False,2010 Echternach ETU Triathlon Junior European Cup,Echternach,Luxembourg,[342],['Continental Junior Cup']
6023,35914,Elite Men,True,2010-07-11,male,True,False,2010 Gamagori ITU Triathlon Asian Cup,Gamagori,Japan,[341],['Continental Cup']
5688,34491,Elite Men,True,2010-07-17,male,True,False,2010 Dextro Energy Triathlon - ITU World Championship Series Hamburg,Hamburg,Germany,[351],['World Championship Series']
5691,35609,Junior Men,True,2010-07-18,male,True,False,2010 Varna ETU Triathlon Junior European Cup,Varna,Bulgaria,[342],['Continental Junior Cup']
6274,35905,Elite Men,True,2010-07-18,male,True,False,2010 Kokshetau ITU Triathlon Asian Cup,Kokshetau,Kazakhstan,[341],['Continental Cup']
5984,34492,Elite Men,True,2010-07-25,male,True,False,2010 Dextro Energy Triathlon - ITU World Championship Series London,London,Great britain,[351],['World Championship Series']
5695,35592,Junior Men,True,2010-08-01,male,True,False,2010 Tabor ETU Triathlon Junior European Cup,Tabor,Czech republic,[342],['Continental Junior Cup']
5697,35593,Junior Men,True,2010-08-07,male,True,False,2010 Tiszaujvaros ETU Triathlon Junior European Cup,Tiszaujvaros,Hungary,[342],['Continental Junior Cup']
5700,34498,Elite Men,True,2010-08-08,male,True,False,2010 Tiszaujvaros ITU Triathlon World Cup,Tiszaujvaros,Hungary,[349],['World Cup']
5703,34493,Elite Men,True,2010-08-15,male,True,False,2010 Dextro Energy Triathlon - ITU World Championship Series Kitzbuehel,Kitzbuehel,Austria,[351],['World Championship Series']
5705,35588,Elite Men,True,2010-08-15,male,True,False,2010 Geneva ITU Triathlon European Cup,Geneva,Switzerland,[341],['Continental Cup']
5778,35568,Elite Men,True,2010-08-22,male,True,False,2010 Kelowna ITU Triathlon Premium Pan-American Cup,Kelowna,Canada,[341],['Continental Cup']
6382,42256,Elite Men,True,2010-08-21,male,True,False,2010 Vaduz ETU Triathlon Small States of Europe Championships,Vaduz,Liechtenstein,[347],['Regional Championships']
6249,36952,Elite Men,True,2010-08-21,male,True,False,2010 Lausanne ITU Elite Sprint Triathlon World Championships,Lausanne,Switzerland,[348],['World Championships']
5780,35589,Elite Men,True,2010-08-22,male,True,False,2010 Karlovy Vary ITU Triathlon European Cup,Karlovy vary,Czech republic,[341],['Continental Cup']
6026,35906,Elite Men,True,2010-08-22,male,True,False,2010 Incheon ITU Triathlon Asian Cup,Incheon,Republic of korea,[341],['Continental Cup']
6323,41662,U23 Men,True,2010-08-28,male,True,False,2010 Vila Nova de Gaia ETU Triathlon U23 and Youth European Championships,Vila nova de gaia,Portugal,[340],['Continental Championships']
5782,35569,U23 Men,True,2010-08-29,male,True,False,2010 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil,[340],['Continental Championships']
5784,35569,Junior Men,True,2010-08-29,male,True,False,2010 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil,[340],['Continental Championships']
5854,35569,Elite Men,True,2010-08-29,male,True,False,2010 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil,[340],['Continental Championships']
5788,35581,Elite Men,True,2010-08-29,male,True,False,2010 Almere-Amsterdam ITU Triathlon  Premium European Cup,Almere,Netherlands,[341],['Continental Cup']
5789,35595,Junior Men,True,2010-09-04,male,True,False,2010 Bled ETU Triathlon Junior European Cup,Bled,Slovenia,[342],['Continental Junior Cup']
5860,4990,Elite Men,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon World Championship Grand Final Budapest,Budapest,Hungary,"[348, 351]","['World Championships', 'World Championship Series']"
5856,4990,U23 Men,True,2010-09-11,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon World Championship Grand Final Budapest,Budapest,Hungary,"[348, 351]","['World Championships', 'World Championship Series']"
5858,4990,Junior Men,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon World Championship Grand Final Budapest,Budapest,Hungary,"[348, 351]","['World Championships', 'World Championship Series']"
5883,184671,20-24 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5881,184671,25-29 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5879,184671,30-34 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5877,184671,35-39 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5875,184671,40-44 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5873,184671,45-49 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5871,184671,50-54 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5869,184671,55-59 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5867,184671,60-64 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5865,184671,65-69 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5863,184671,70-74 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5862,184671,75-79 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
5861,184671,80-84 Male AG,True,2010-09-12,male,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary,"[348, 483]","['World Championships', 'Age-Group Event']"
6028,35918,Elite Men,True,2010-09-19,male,True,False,2010 Yilan ITU Triathlon Asian Cup,Yilan,Chinese taipei,[341],['Continental Cup']
6148,36335,Elite Men,True,2010-09-19,male,True,False,2010 Mombasa ITU Triathlon African Cup,Mombasa,Kenya,[341],['Continental Cup']
6303,41407,Elite Men,True,2010-09-19,male,True,False,2010 Loutraki ETU Triathlon European Cup and Balkan Championships,"Loutraki, corinthia",Greece,"[341, 347]","['Continental Cup', 'Regional Championships']"
5791,35570,Elite Men,True,2010-09-25,male,True,False,2010 Tuscaloosa ITU Triathlon Premium Pan-American Cup,"Toscaloosa, al",United states,[341],['Continental Cup']
6123,36239,Elite Men,True,2010-09-26,male,True,False,2010 Guatape ITU Triathlon Pan-American Cup and Iberoamerican Championships,Guatape,Colombia,"[341, 347]","['Continental Cup', 'Regional Championships']"
5803,34501,Elite Men,True,2010-10-10,male,True,False,2010 Huatulco ITU Triathlon World Cup,Huatulco,Mexico,[349],['World Cup']
5849,34500,Elite Men,True,2010-10-16,male,True,False,2010 Tongyeong ITU Triathlon World Cup,Tongyeong,Republic of korea,[349],['World Cup']
5925,35571,U23 Men,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5927,35571,Elite Men,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5928,35571,65-69 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5929,35571,60-64 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5930,35571,55-59 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5932,35571,50-54 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5934,35571,45-49 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5936,35571,40-44 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5938,35571,35-39 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5940,35571,30-34 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5942,35571,25-29 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
5944,35571,20-24 Male AG,True,2010-10-17,male,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico,[340],['Continental Championships']
6032,35911,Elite Men,True,2010-10-23,male,True,False,2010 Hong Kong ITU Triathlon Asian Cup,Disneyland,"Hong kong, china",[341],['Continental Cup']
5796,35582,Elite Men,True,2010-10-24,male,True,False,2010 Alanya ITU Triathlon Premium European Cup,Alanya,Türkiye,[341],['Continental Cup']
5798,35608,Junior Men,True,2010-10-24,male,True,False,2010 Alanya ETU Triathlon Junior European Cup,Alanya,Türkiye,[342],['Continental Junior Cup']
5851,35583,Elite Men,True,2010-11-13,male,True,False,2010 Eilat ITU Triathlon Premium European Cup,Eilat,Israel,[341],['Continental Cup']
5853,35596,Junior Men,True,2010-11-13,male,True,False,2010 Eilat ETU Triathlon Junior European Cup,Eilat,Israel,[342],['Continental Junior Cup']
6154,35912,Elite Men,True,2010-11-13,male,True,False,2010 Guangzhou Asian Games,Guangzhou,China,"[340, 343]","['Continental Championships', 'Major Games']"
6127,36288,Elite Men,True,2010-11-20,male,True,False,2010 Troutbeck ITU Triathlon African Cup,Troutbeck,Zimbabwe,[341],['Continental Cup']
6156,36562,Elite Men,True,2010-11-28,male,True,False,2010 Pretoria ITU Triathlon African Cup,Pretoria-tshwane,South africa,[341],['Continental Cup']
6676,35913,Elite Men,True,2010-12-16,male,True,False,2010 Muscat Asian Beach Games,Muscat,Oman,[346],['Recognised Games']
6150,36334,Elite Men,True,2010-12-18,male,True,False,2010 Mauritius ITU Triathlon African Cup,Mauritius,Mauritius,[341],['Continental Cup']
6465,45605,Elite Men,True,2011-01-09,male,True,False,2011 Vina del Mar ITU Triathlon Pan-American Cup,Vina del mar,Chile,[341],['Continental Cup']
6936,45869,Elite Men,True,2011-01-15,male,True,False,2011 Devonport ITU Sprint Triathlon Oceania Cup and OTU Sprint Triathlon Oceania Championships,"Devonport, tasmania",Australia,[341],['Continental Cup']
6938,45869,Junior Men,True,2011-01-15,male,True,False,2011 Devonport ITU Sprint Triathlon Oceania Cup and OTU Sprint Triathlon Oceania Championships,"Devonport, tasmania",Australia,[341],['Continental Cup']
6467,45606,Elite Men,True,2011-01-17,male,True,False,2011 La Paz ITU Triathlon Pan-American Cup,La paz,Argentina,[341],['Continental Cup']
6469,45607,Elite Men,True,2011-01-23,male,True,False,2011 Roatan ITU Triathlon Pan-American Cup,Roatan,Honduras,[341],['Continental Cup']
6980,45874,Elite Men,True,2011-02-06,male,True,False,2011 Kinloch ITU Sprint Triathlon Oceania Cup,Taupo,New zealand,[341],['Continental Cup']
6471,45609,Elite Men,True,2011-02-26,male,True,False,2011 Salinas ITU Triathlon Pan-American Cup and South American Championships,"Salinas, ecuador",Ecuador,"[341, 347]","['Continental Cup', 'Regional Championships']"
