prog_id,event_id,prog_name,is_race,prog_date,prog_gender,results,team,race_title,race_venue,race_country
5781,35569,U23 Women,True,2010-08-29,female,True,False,2010 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil
5783,35569,Junior Women,True,2010-08-29,female,True,False,2010 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil
5785,35569,Elite Women,True,2010-08-29,female,True,False,2010 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil
5787,35581,Elite Women,True,2010-08-29,female,True,False,2010 Almere-Amsterdam ITU Triathlon  Premium European Cup,Almere,Netherlands
6304,35595,Junior Women,True,2010-09-04,female,True,False,2010 Bled ETU Triathlon Junior European Cup,Bled,Slovenia
5859,4990,Elite Women,True,2010-09-11,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon World Championship Grand Final Budapest,Budapest,Hungary
5855,4990,U23 Women,True,2010-09-11,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon World Championship Grand Final Budapest,Budapest,Hungary
5857,4990,Junior Women,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon World Championship Grand Final Budapest,Budapest,Hungary
5884,184671,20-24 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5882,184671,25-29 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5880,184671,30-34 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5878,184671,35-39 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5876,184671,40-44 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5874,184671,45-49 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5872,184671,50-54 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5870,184671,55-59 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5868,184671,60-64 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5866,184671,65-69 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
5864,184671,70-74 Female AG,True,2010-09-12,female,True,False,2010 Dextro Energy Triathlon - ITU Triathlon Age-Group World Championships Budapest,Budapest,Hungary
6027,35918,Elite Women,True,2010-09-19,female,True,False,2010 Yilan ITU Triathlon Asian Cup,Yilan,Chinese taipei
6147,36335,Elite Women,True,2010-09-19,female,True,False,2010 Mombasa ITU Triathlon African Cup,Mombasa,Kenya
6302,41407,Elite Women,True,2010-09-19,female,True,False,2010 Loutraki ETU Triathlon European Cup and Balkan Championships,"Loutraki, corinthia",Greece
5790,35570,Elite Women,True,2010-09-25,female,True,False,2010 Tuscaloosa ITU Triathlon Premium Pan-American Cup,"Toscaloosa, al",United states
6122,36239,Elite Women,True,2010-09-26,female,True,False,2010 Guatape ITU Triathlon Pan-American Cup and Iberoamerican Championships,Guatape,Colombia
5802,34501,Elite Women,True,2010-10-10,female,True,False,2010 Huatulco ITU Triathlon World Cup,Huatulco,Mexico
5793,34500,Elite Women,True,2010-10-16,female,True,False,2010 Tongyeong ITU Triathlon World Cup,Tongyeong,Republic of korea
5924,35571,U23 Women,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5926,35571,Elite Women,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5931,35571,55-59 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5933,35571,50-54 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5935,35571,45-49 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5937,35571,40-44 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5939,35571,35-39 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5941,35571,30-34 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5943,35571,25-29 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
5945,35571,20-24 Female AG,True,2010-10-17,female,True,False,2010 Puerto Vallarta PATCO Triathlon Pan-American Championships,Puerto vallarta,Mexico
6031,35911,Elite Women,True,2010-10-23,female,True,False,2010 Hong Kong ITU Triathlon Asian Cup,Disneyland,"Hong kong, china"
5795,35582,Elite Women,True,2010-10-24,female,True,False,2010 Alanya ITU Triathlon Premium European Cup,Alanya,Türkiye
5797,35608,Junior Women,True,2010-10-24,female,True,False,2010 Alanya ETU Triathlon Junior European Cup,Alanya,Türkiye
5850,35583,Elite Women,True,2010-11-13,female,True,False,2010 Eilat ITU Triathlon Premium European Cup,Eilat,Israel
5852,35596,Junior Women,True,2010-11-13,female,True,False,2010 Eilat ETU Triathlon Junior European Cup,Eilat,Israel
6153,35912,Elite Women,True,2010-11-13,female,True,False,2010 Guangzhou Asian Games,Guangzhou,China
6126,36288,Elite Women,True,2010-11-20,female,True,False,2010 Troutbeck ITU Triathlon African Cup,Troutbeck,Zimbabwe
6155,36562,Elite Women,True,2010-11-28,female,True,False,2010 Pretoria ITU Triathlon African Cup,Pretoria-tshwane,South africa
6675,35913,Elite Women,True,2010-12-16,female,True,False,2010 Muscat Asian Beach Games,Muscat,Oman
6149,36334,Elite Women,True,2010-12-18,female,True,False,2010 Mauritius ITU Triathlon African Cup,Mauritius,Mauritius
6464,45605,Elite Women,True,2011-01-09,female,True,False,2011 Vina del Mar ITU Triathlon Pan-American Cup,Vina del mar,Chile
6935,45869,Elite Women,True,2011-01-15,female,True,False,2011 Devonport ITU Sprint Triathlon Oceania Cup and OTU Sprint Triathlon Oceania Championships,"Devonport, tasmania",Australia
6937,45869,Junior Women,True,2011-01-15,female,True,False,2011 Devonport ITU Sprint Triathlon Oceania Cup and OTU Sprint Triathlon Oceania Championships,"Devonport, tasmania",Australia
6466,45606,Elite Women,True,2011-01-17,female,True,False,2011 La Paz ITU Triathlon Pan-American Cup,La paz,Argentina
6468,45607,Elite Women,True,2011-01-23,female,True,False,2011 Roatan ITU Triathlon Pan-American Cup,Roatan,Honduras
6981,45874,Elite Women,True,2011-02-06,female,True,False,2011 Kinloch ITU Sprint Triathlon Oceania Cup,Taupo,New zealand
6470,45609,Elite Women,True,2011-02-26,female,True,False,2011 Salinas ITU Triathlon Pan-American Cup and South American Championships,"Salinas, ecuador",Ecuador
7083,46148,Junior Women,True,2011-02-26,female,True,False,2011 Salinas PATCO Triathlon Junior South American Championships,"Salinas, ecuador",Ecuador
6677,45710,Elite Women,True,2011-03-05,female,True,False,2011 Clermont ITU Sprint Triathlon Pan-American Cup,Clermont,United states
7081,46147,Junior Women,True,2011-03-05,female,True,False,2011 Clermont PATCO Triathlon Junior North American Championships,Clermont,United states
6939,45875,U23 Women,True,2011-03-12,female,True,False,2011 Wellington OTU Triathlon Oceania Championships,Wellington,New zealand
6941,45875,Junior Women,True,2011-03-12,female,True,False,2011 Wellington OTU Triathlon Oceania Championships,Wellington,New zealand
6943,45875,Elite Women,True,2011-03-12,female,True,False,2011 Wellington OTU Triathlon Oceania Championships,Wellington,New zealand
6679,45709,Elite Women,True,2011-03-17,female,True,False,2011 Santiago ITU Triathlon Pan-American Cup,Santiago / chicureo (piedra roja),Chile
6896,45846,Elite Women,True,2011-03-20,female,True,False,2011 Port Elizabeth ITU Triathlon African Cup,Port elizabeth,South africa
6604,45128,Elite Women,True,2011-03-27,female,True,False,2011 Mooloolaba ITU Triathlon World Cup,Mooloolaba,Australia
6681,45708,Elite Women,True,2011-03-27,female,True,False,2011 Valparaiso ITU Triathlon Premium Pan-American Cup,Valparaiso – v region,Chile
6945,45876,Elite Women,True,2011-03-27,female,True,False,2011 Mooloolaba ITU Triathlon Oceania Cup,Mooloolaba,Australia
7113,46593,Elite Women,True,2011-03-27,female,True,False,2011 Alaminos ETU Triathlon Small States of Europe Championships,Alaminos,Cyprus
6426,45578,Elite Women,True,2011-04-03,female,True,False,2011 Antalya ITU Triathlon European Cup,Antalya,Türkiye
6683,45711,Elite Women,True,2011-04-03,female,True,False,2011 Lima ITU Triathlon Pan-American Cup,Lima,Peru
6608,45136,Elite Women,True,2011-04-10,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Series Sydney,Sydney,Australia
6428,45579,Elite Women,True,2011-04-09,female,True,False,2011 Quarteira ITU Triathlon European Cup,Quarteira,Portugal
6685,45712,Elite Women,True,2011-04-09,female,True,False,2011 Mazatlan ITU Triathlon Pan-American Cup,Mazatlan,Mexico
6853,45129,Elite Women,True,2011-04-17,female,True,False,2011 Ishigaki ITU Triathlon World Cup,Ishigaki,Japan
6430,45581,Junior Women,True,2011-04-30,female,True,False,2011 Tournai ETU Triathlon Junior European Cup,Tournai,Belgium
6990,45881,Elite Women,True,2011-04-30,female,True,False,2011 Subic Bay ITU Triathlon Asian Cup,Subic bay,Philippines
6638,45130,Elite Women,True,2011-05-08,female,True,False,2011 Monterrey ITU Triathlon World Cup,Monterrey,Mexico
6992,45882,Elite Women,True,2011-05-15,female,True,False,2011 Seoul ITU Triathlon Asian Cup,Seoul,Republic of korea
6432,45582,Junior Women,True,2011-05-21,female,True,False,2011 Brno ETU Triathlon Junior European Cup,Brno,Czech republic
7091,46249,Elite Women,True,2011-05-21,female,True,False,2011 Huangshan ITU Triathlon Premium Asian Cup,"Huangshan, anhui province",China
6687,45713,Elite Women,True,2011-05-28,female,True,False,2011 Ixtapa ITU Triathlon Pan-American Cup,Ixtapa,Mexico
6434,45584,Elite Women,True,2011-05-29,female,True,False,2011 Brasschaat ITU Triathlon Premium European Cup,Brasschaat,Belgium
7107,46381,Junior Women,True,2011-05-29,female,True,False,2011 Zwevegem ETU Triathlon Junior European Cup,Zwevegem,Belgium
6644,45138,Elite Women,True,2011-06-05,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Series Madrid,Madrid,Spain
6994,45883,Elite Women,True,2011-06-05,female,True,False,2011 Amakusa ITU Triathlon Asian Cup,Amakusa,Japan
6436,45585,Junior Women,True,2011-06-11,female,True,False,2011 Vienna ETU Triathlon Junior European Cup,Vienna,Austria
7014,45973,Elite Women,True,2011-06-11,female,True,False,2011 Weihai ITU Triathlon Premium Asian Cup,"Weihai, shandong",China
6689,45714,Elite Women,True,2011-06-12,female,True,False,2011 Cartagena ITU Triathlon Pan-American Cup and Iberoamerican Championships,Cartagena,Colombia
7109,46394,Elite Women,True,2011-06-12,female,True,False,2011 Cremona ITU Sprint Triathlon European Cup,Cremona,Italy
7085,46149,Junior Women,True,2011-06-17,female,True,False,2011 Guatape PATCO Triathlon Junior Central American Championships,Guatape,Colombia
6647,45139,Elite Women,True,2011-06-19,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Series Kitzbuehel,Kitzbuhel,Austria
6691,45715,Elite Women,True,2011-06-19,female,True,False,2011 Guatape ITU Triathlon Pan-American Cup and Caribbean Championships,Guatape,Colombia
7019,41803,Junior Women,True,2011-06-24,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7021,41803,Elite Women,True,2011-06-25,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7025,41803,65-69 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7028,41803,55-59 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7030,41803,50-54 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7032,41803,45-49 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7034,41803,40-44 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7036,41803,35-39 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7038,41803,30-34 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7040,41803,25-29 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7042,41803,20-24 Female AG,True,2011-06-26,female,True,False,2011 Pontevedra ETU Triathlon European Championships,Pontevedra,Spain
7087,46237,Elite Women,True,2011-06-25,female,True,False,2011 Monroe ITU Triathlon Pan-American Cup,"Monroe, washington",United states
7185,47613,Junior Women,True,2011-06-25,female,True,False,2011 Monroe PATCO Triathlon Junior Pan-American Cup,"Monroe, washington",United states
6693,45716,Elite Women,True,2011-06-26,female,True,False,2011 Coteau-du-Lac ITU Triathlon Pan-American Cup,Coteau-du-lac,Canada
6998,45885,Elite Women,True,2011-06-26,female,True,False,2011 Burabay ITU Triathlon Premium Asian Cup,Burabay,Kazakhstan
7000,45886,Elite Women,True,2011-06-26,female,True,False,2011 Gamagori ITU Triathlon Asian Cup,Gamagori,Japan
7117,46764,Junior Women,True,2011-07-02,female,True,False,2011 Penza ITU Triathlon Junior European Cup,Penza,Russia
6438,45587,Junior Women,True,2011-07-03,female,True,False,2011 Dusseldorf  ETU Triathlon Junior European Cup,Dusseldorf,Germany
7119,46765,Elite Women,True,2011-07-03,female,True,False,2011 Penza ITU Triathlon European Cup,Penza,Russia
7187,47744,U23 Women,True,2011-07-03,female,True,False,2011 Maputo ATU Triathlon African Championships,Maputo,Mozambique
7189,47744,Junior Women,True,2011-07-03,female,True,False,2011 Maputo ATU Triathlon African Championships,Maputo,Mozambique
7191,47744,Elite Women,True,2011-07-03,female,True,False,2011 Maputo ATU Triathlon African Championships,Maputo,Mozambique
7193,47744,50-54 Female AG,True,2011-07-03,female,True,False,2011 Maputo ATU Triathlon African Championships,Maputo,Mozambique
6440,45588,Elite Women,True,2011-07-09,female,True,False,2011 Holten ITU Triathlon Premium European Cup,Holten,Netherlands
6442,45589,Junior Women,True,2011-07-09,female,True,False,2011 Holten ETU Triathlon Junior European Cup,Holten,Netherlands
6695,45718,Elite Women,True,2011-07-09,female,True,False,2011 San Francisco ITU Triathlon Pan-American Cup,San francisco,United states
6650,45131,Elite Women,True,2011-07-10,female,True,False,2011 Edmonton ITU Triathlon World Cup,Edmonton,Canada
6697,45719,Junior Women,True,2011-07-10,female,True,False,2011 Edmonton PATCO Triathlon Junior Pan-American Championships,Edmonton,Canada
7008,45888,Elite Women,True,2011-07-10,female,True,False,2011 Kokshetau ITU Triathlon Asian Cup,Kokshetau,Kazakhstan
6653,45140,Elite Women,True,2011-07-17,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Series Hamburg,Hamburg,Germany
7010,45889,Elite Women,True,2011-07-16,female,True,False,2011 Jiayuguan ITU Triathlon Premium Asian Cup,Jiayuguan,China
7124,47020,Elite Women,True,2011-07-16,female,True,False,2011 Kupiskis ETU Triathlon Baltic Championships, kupiskis,Lithuania
6444,45590,Junior Women,True,2011-07-17,female,True,False,2011 Echternach ETU Triathlon Junior European Cup,Echternach,Luxembourg
6446,45591,Junior Women,True,2011-07-24,female,True,False,2011 Varna ETU Triathlon Junior European Cup,Varna,Bulgaria
6452,45594,Elite Women,True,2011-07-24,female,True,False,2011 Geneva ITU Triathlon European Cup,Geneva,Switzerland
6996,45884,Elite Women,True,2011-07-31,female,True,False,2011 Singapore ITU Triathlon Asian Cup,Singapore,Singapore
6448,45592,Junior Women,True,2011-07-31,female,True,False,2011 Tabor ETU Triathlon Junior European Cup,Tabor,Czech republic
6705,45740,Elite Women,True,2011-07-31,female,True,False,2011 Banyoles ITU Triathlon Premium European Cup,Banyoles,Spain
6656,45141,Elite Women,True,2011-08-07,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Series London,London,Great britain
6659,45132,Elite Women,True,2011-08-14,female,True,False,2011 Tiszaujvaros ITU Triathlon World Cup,Tiszaujvaros,Hungary
6662,45687,Elite Women,True,2011-08-20,female,True,False,2011 Lausanne ITU Elite Sprint Triathlon World Championships,Lausanne,Switzerland
6454,45596,Elite Women,True,2011-08-21,female,True,False,2011 Karlovy Vary ITU Triathlon European Cup,Karlovy vary,Czech republic
6699,45722,Elite Women,True,2011-08-21,female,True,False,2011 Kelowna ITU Triathlon Pan-American Cup,Kelowna,Canada
6740,45720,U23 Women,True,2011-08-28,female,True,False,2011 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil
6742,45720,Junior Women,True,2011-08-28,female,True,False,2011 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil
6744,45720,Elite Women,True,2011-08-28,female,True,False,2011 Vila Velha PATCO Sprint Triathlon Pan-American Championships,Vila velha,Brazil
7416,45849,Elite Women,True,2011-09-04,female,True,False,2011 Maputo All-Africa Games,Maputo,Mozambique
6783,45142,Elite Women,True,2011-09-10,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Grand Final Beijing,Beijing,China
6779,45142,U23 Women,True,2011-09-10,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Grand Final Beijing,Beijing,China
6781,45142,Junior Women,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Grand Final Beijing,Beijing,China
6835,184669,25-29 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6833,184669,30-34 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6837,184669,20-24 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6831,184669,35-39 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6829,184669,40-44 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6827,184669,45-49 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6825,184669,50-54 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6823,184669,55-59 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6821,184669,60-64 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6819,184669,65-69 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6817,184669,70-74 Female AG,True,2011-09-11,female,True,False,2011 Dextro Energy Triathlon - ITU Age-Group World Championships Beijing,Beijing,China
6456,45600,Junior Women,True,2011-09-17,female,True,False,2011 Bled ETU Triathlon Junior European Cup,Bled,Slovenia
7413,51316,Elite Women,True,2011-09-19,female,True,False,2011 Constanta-Mamaia ETU Triathlon Balkan Championships,"Constanta, mamaia",Romania
6641,45137,Elite Women,True,2011-09-18,female,True,False,2011 Dextro Energy Triathlon - ITU World Championship Series Yokohama,Yokohama,Japan
6571,45610,U23 Women,True,2011-09-24,female,True,False,2011 Yilan ASTC Triathlon Asian Championships,Mehua lake yilan county,Chinese taipei
6573,45610,Junior Women,True,2011-09-24,female,True,False,2011 Yilan ASTC Triathlon Asian Championships,Mehua lake yilan county,Chinese taipei
6575,45610,Elite Women,True,2011-09-24,female,True,False,2011 Yilan ASTC Triathlon Asian Championships,Mehua lake yilan county,Chinese taipei
6701,45723,Elite Women,True,2011-09-23,female,True,False,2011 Buffalo ITU Triathlon Pan-American Cup,"Buffalo, gallagher beach, furhmann blvd",United states
6898,45850,Elite Women,True,2011-10-09,female,True,False,2011 Mombasa ITU Triathlon African Cup,"Fort jesus,mombasa",Kenya
6666,45133,Elite Women,True,2011-10-09,female,True,False,2011 Huatulco ITU Triathlon World Cup,"Huatulco, santa cruz bay",Mexico
7089,46238,Elite Women,True,2011-10-09,female,True,False,2011 Myrtle Beach ITU Triathlon Pan-American Cup,"Myrtle beach, south carolina",United states
6669,45134,Elite Women,True,2011-10-15,female,True,False,2011 Tongyeong ITU Triathlon World Cup,Tongyeong,Republic of korea
7253,49386,Elite Women,True,2011-10-15,female,True,False,2011 Larache ITU Sprint Triathlon African Cup,Larache,Morocco
7012,45892,Elite Women,True,2011-10-22,female,True,False,2011 Sanshui ITU Triathlon Premium Asian Cup,Sanshui,China
7420,45724,Elite Women,True,2011-10-23,female,True,False,2011 Guadalajara Pan-American Games,Puerto vallarta,Mexico
7269,50632,U23 Women,True,2011-10-29,female,True,False,2011 Eilat ETU Triathlon U23 European Championships,Eilat,Israel
6458,45601,Elite Women,True,2011-10-29,female,True,False,2011 Eilat ITU Triathlon European Cup,Eilat,Israel
6460,45603,Elite Women,True,2011-11-02,female,True,False,2011 Alanya ITU Triathlon Premium European Cup,Alanya,Türkiye
6462,45604,Junior Women,True,2011-11-02,female,True,False,2011 Alanya ETU Triathlon Junior European Cup,Alanya,Türkiye
6672,45135,Elite Women,True,2011-11-06,female,True,False,2011 Guatape ITU Triathlon World Cup,Guatape,Colombia
7249,49198,Elite Women,True,2011-11-12,female,True,False,2011 Agadir ITU Triathlon African Cup,Agadir,Morocco
6902,45852,Elite Women,True,2011-11-19,female,True,False,2011 Troutbeck ITU Triathlon African Cup,Troutbeck,Zimbabwe
6703,45725,Elite Women,True,2011-11-20,female,True,False,2011 Panama ITU Triathlon Pan-American Cup,Panama,Panama
7093,46259,Elite Women,True,2011-11-20,female,True,False,2011 Auckland ITU Triathlon World Cup,Auckland,New zealand
6904,45853,Elite Women,True,2011-11-27,female,True,False,2011 Pretoria ITU Triathlon African Cup,Pretoria-tshwane,South africa
6900,45851,Elite Women,True,2011-12-17,female,True,False,2011 Le Morne ITU Triathlon African Cup,Le morne public beach,Mauritius
7497,54379,U23 Women,True,2012-01-15,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7499,54379,Elite Women,True,2012-01-15,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7502,54379,70-74 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7505,54379,60-64 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7507,54379,55-59 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7509,54379,50-54 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7511,54379,45-49 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7513,54379,40-44 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7515,54379,35-39 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7517,54379,30-34 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7519,54379,25-29 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7521,54379,20-24 Female AG,True,2012-01-14,female,True,False,2012 La Paz PATCO Triathlon Pan-American Championships,La paz,Argentina
7700,54599,Elite Women,True,2012-01-22,female,True,False,2012 Vina del Mar ITU Triathlon Pan-American Cup and Iberoamerican Championships,Vina del mar,Chile
7594,54453,Elite Women,True,2012-02-05,female,True,False,2012 Kinloch ITU Sprint Triathlon Oceania Cup,Kinloch,New zealand
7590,54454,Elite Women,True,2012-02-12,female,True,False,2012 Geelong ITU Sprint Triathlon Premium Oceania Cup,Geelong,Australia
7702,54600,Elite Women,True,2012-02-12,female,True,False,2012 Bridgetown ITU Sprint Triathlon Pan-American Cup,Bridgetown,Barbados
7648,54588,Elite Women,True,2012-02-19,female,True,False,2012 Cape Town ITU Sprint Triathlon African Cup,Cape town,South africa
7704,54601,Elite Women,True,2012-02-26,female,True,False,2012 Lima ITU Triathlon Premium Pan-American Cup,Lima,Peru
7706,54602,Elite Women,True,2012-03-03,female,True,False,2012 Salinas ITU Triathlon Premium Pan-American Cup,"Salinas, ecuador",Ecuador
7708,54603,Elite Women,True,2012-03-03,female,True,False,2012 Clermont ITU Sprint Triathlon Pan-American Cup,Clermont,United states
7273,50533,U23 Women,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7275,50533,Junior Women,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7277,50533,Elite Women,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7282,50533,50-54 Female AG,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7284,50533,45-49 Female AG,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7286,50533,40-44 Female AG,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7288,50533,35-39 Female AG,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7290,50533,30-34 Female AG,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7292,50533,25-29 Female AG,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7294,50533,20-24 Female AG,True,2012-03-10,female,True,False,2012 Devonport OTU Triathlon Oceania Championships,"Devonport, tasmania",Australia
7712,54605,Elite Women,True,2012-03-17,female,True,False,2012 Santiago ITU Triathlon Pan-American Cup and South American Championships,Santiago,Chile
7650,54589,Elite Women,True,2012-03-18,female,True,False,2012 Port Elizabeth ITU Triathlon Premium African Cup,Port elizabeth,South africa
7710,54604,Junior Women,True,2012-03-18,female,True,False,2012 Santiago PATCO Triathlon Junior South American Championships,Santiago,Chile
7424,54303,Elite Women,True,2012-03-25,female,True,False,2012 Mooloolaba ITU Triathlon World Cup,Mooloolaba,Australia
7887,54775,Elite Women,True,2012-03-24,female,True,False,2012 Valparaiso ITU Triathlon Pan-American Cup, valparaiso,Chile
7889,54782,Elite Women,True,2012-03-24,female,True,False,2012 Ixtapa ITU Triathlon Pan-American Cup,Ixtapa,Mexico
7592,54455,Elite Women,True,2012-03-25,female,True,False,2012 Mooloolaba ITU Triathlon Premium Oceania Cup,Mooloolaba,Australia
